# INPUTS: 10, OUTPUTS: 5
L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Attack_Benign,Attack_DDoS,Attack_DoS,Attack_Reconnaissance,Attack_Theft
-0.32354869183058677,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04110761951629794,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6110094447989046,0,0,1,0,0
0.792399723683102,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.03888892544507071,-0.03637704601157466,0.033888840823910256,-0.054238632342545036,-1.954770491745909,0.5650726815149141,0,0,0,1,0
-0.004628020388506526,3.9545260887023557,2.5057996534047238,-0.3490314148632223,-0.04134087897171153,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,1,0,0,0,0
-0.16296218080477887,-0.13234516202182467,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
0.39403803749929334,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041075596377333205,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6229492503452945,0,0,1,0,0
-2.54789710459898,2.5843299566358677,-0.3139089364188837,-0.18968836612595835,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,1,0,0,0,0
1.3948730745634739,-0.39367624630732095,2.5057996534047238,-0.23116308538300048,-0.04132195620777782,-0.03631657835596461,-0.13030861382797979,-0.053243227162344024,-1.954770491745909,0.6287438035967192,1,0,0,0,0
0.342294847820773,-0.24632905520154671,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
1.122095153446474,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04133214538835751,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-0.06114121251878572,-1.6672283050379673,0,1,0,0,0
0.6718685289025487,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04131031142997246,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,0.1282217154039266,-1.6338129944945312,0,1,0,0,0
0.6833129049726213,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04106067650577009,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6123956683048501,0,1,0,0,0
0.995963519312481,-0.04039697489936255,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
0.3448515701342999,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04108032706831663,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6108105727803116,0,0,1,0,0
0.8073139371786755,0.13296827878004389,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.04125572653400984,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,-1.954770491745909,0.6133445872107713,0,0,0,0,1
0.9870758655559351,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041006819408420304,-0.03615566169868537,-0.12340956111151381,-0.05025701162174101,0.980354891056132,0.6081445116063237,0,1,0,0,0
0.8655706813226096,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04109597473849258,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.04128993306881309,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,-1.954770491745909,0.6285711270859516,0,0,1,0,0
0.641674855866612,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04110725561699152,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,1,0,0,0
0.4356760866053027,-0.10579611857934282,-0.3139089364188837,-0.3490314148632223,-0.04119313585330604,-0.03629493556119707,-0.12202975056822062,-0.048266201261339,0.6016290352107074,0.628764118480339,1,0,0,0,0
0.8023222412332183,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
-0.37906609063859925,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04111817259618405,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6261712978078221,0,1,0,0,0
0.8274024696421011,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
-0.49935378805595954,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04105740141201233,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6201356389639633,0,0,1,0,0
-0.37273515919558026,-0.39367624630732095,2.5057996534047238,-0.3490314148632223,-0.041297211054941434,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,-1.954770491745909,0.6261766438298273,1,0,0,0,0
1.0100863663776771,-0.39367624630732095,2.5057996534047238,-0.3490314148632223,-0.0412986666521671,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,-1.954770491745909,0.6275339988169448,1,0,0,0,0
1.2925433076816,2.661145188996115,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288699697160417,0,0,0,1,0
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.04125572653400984,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,-1.954770491745909,0.6145233850629156,0,0,0,0,1
0.07043004181574714,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041082510464155134,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6105021073106122,0,0,1,0,0
-0.9657729872522219,-0.39367624630732095,2.5057996534047238,-0.3490314148632223,-0.04133068979113184,-0.03619118231605194,-0.13030861382797979,-0.053243227162344024,-1.954770491745909,0.628861950683034,1,0,0,0,0
0.5163954625037944,0.044294473682154535,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
0.7093671228342763,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04133214538835751,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-0.06114121251878572,-1.6672283050379673,0,1,0,0,0
0.7516139153482683,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041067954491898435,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6108950399279935,0,1,0,0,0
-0.053753613412701746,0.542266031851639,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
0.8983210766720731,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04109051624889632,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6116531058483294,0,1,0,0,0
-2.3515164811837956,2.681853442881251,-0.3139089364188837,-0.3490314148632223,-0.04117021019700174,-0.03630534392814634,-0.12340956111151381,-0.047270796081137996,0.6016290352107074,0.628764118480339,1,0,0,0,0
-0.5510969777344799,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041035203554320866,-0.03615566169868537,-0.12340956111151381,-0.05025701162174101,0.980354891056132,0.5982923276529601,0,0,1,0,0
-0.28799807680440337,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04109961373155675,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6226691187922225,0,0,1,0,0
0.4504685514192797,-0.3841185906680275,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
1.2639323675064182,-0.30066609744715955,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.7654075638231965,-1.6672283050379673,0,0,0,1,0
0.9008777989855999,-0.396508144274519,-0.3139089364188837,-0.32626812218647033,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,-0.06114121251878572,0.6288705043182422,0,0,0,1,0
0.049489268581145954,-0.2173905978492415,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
0.12186885979027622,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
-0.39111921011665457,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04111671699895837,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6261729016144236,0,1,0,0,0
-0.4452973734271053,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04103192846056311,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6256217267456886,0,1,0,0,0
-0.36153428048870057,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041044664936287716,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
-2.3515164811837956,4.548428190510674,-0.3139089364188837,0.10623443867181756,-0.04124408175620448,-0.036357220550718904,-0.1261691821981002,-0.051252416801942015,0.7909919631334197,0.6288705043182422,1,0,0,0,0
-0.4432276458399645,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04109233574542841,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6104368858421488,0,0,1,0,0
1.0517244154836864,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04107777977317171,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
0.8301418149780228,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
-0.4158950668215461,2.4802577063413387,2.5057996534047238,-0.3490314148632223,-0.04134087897171153,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,1,0,0,0,0
0.6906178258684125,1.378826390724242,2.5057996534047238,-0.3490314148632223,-0.04134087897171153,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,0,0,0,1,0
1.022504731900522,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041062859901608594,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
-0.4683078742488473,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04103192846056311,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6104053443123182,0,0,1,0,0
-0.09733964142425537,0.12376461038665018,-0.3139089364188837,1.6769016333677051,-0.04125354313817134,-0.03633937763594872,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.628863019887435,0,0,0,1,0
0.2484266143098572,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041125450582312394,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6119786785884455,0,0,1,0,0
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.04125572653400984,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,-1.954770491745909,0.6142977829342966,0,0,1,0,0
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.03890566481316591,-0.03637704601157466,0.033888840823910256,-0.054238632342545036,-1.954770491745909,0.5650855119677265,0,0,0,0,1
-2.287902795049615,-0.3982780805040178,-0.3139089364188837,5.068632242203752,-0.04133651218003452,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,-0.06114121251878572,0.6288705043182422,1,0,0,0,0
0.2279728358016421,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041082146564848716,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
0.9305844772951505,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04105922090854442,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,1,0,0,0
0.98305815906325,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04104138984252996,-0.03615566169868537,-0.12340956111151381,-0.05025701162174101,0.980354891056132,0.5983110387299784,0,1,0,0,0
0.5801917716603702,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041106891717685105,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6261739708188248,0,1,0,0,0
-0.16296218080477887,0.3672193387542087,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288699697160417,0,0,0,1,0
0.9963287653572704,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04106868229051127,-0.03615566169868537,-0.12340956111151381,-0.05025701162174101,0.980354891056132,0.6081589458657376,0,0,1,0,0
-2.3984505979392536,-0.3982780805040178,-0.3139089364188837,5.068632242203752,-0.04133651218003452,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,-0.06114121251878572,0.6288705043182422,1,0,0,0,0
0.8645966918698375,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04107887147109096,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
0.6536062266630709,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04106213210299576,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,0,1,0
0.031531338045659475,-0.35898549620914466,-0.3139089364188837,0.5842635848836094,-0.03970442379075222,-0.03634334272811988,-0.12340956111151381,-0.05025701162174101,0.980354891056132,0.6288507240368231,0,0,0,0,1
0.07237802072129143,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04112581448161881,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6261739708188248,0,1,0,0,0
0.26230596401186035,-0.10579611857934282,-0.3139089364188837,-0.3490314148632223,-0.04119313585330604,-0.03629493556119707,-0.12202975056822062,-0.048266201261339,0.6016290352107074,0.6287635838781385,0,0,0,1,0
-0.3474114334235044,3.4153150163855495,2.5057996534047238,-0.3490314148632223,-0.04134087897171153,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,0,0,0,1,0
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.03886891098321774,-0.03637704601157466,0.033888840823910256,-0.054238632342545036,-1.954770491745909,0.5655014324797303,0,0,0,0,1
0.09910185633172726,0.309696411295498,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288699697160417,0,0,0,1,0
1.3581658470621236,-0.305887409324181,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.038985722660577746,-0.03637704601157466,0.02836959865073748,-0.054238632342545036,-1.954770491745909,0.5649791261298233,0,0,0,0,1
0.4213097421769135,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041061404304382924,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6225525755125094,0,1,0,0,0
0.06738632477583417,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041082146564848716,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6225114111430695,0,1,0,0,0
-0.3095475934469872,3.9168264470140315,2.5057996534047238,-0.3490314148632223,-0.04134087897171153,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,1,0,0,0,0
0.7909387395039438,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
0.9432463401811884,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041046848332126226,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
0.15321914530137973,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04102064758206417,-0.0362597453681781,-0.12340956111151381,-0.05025701162174101,0.980354891056132,0.6183308219350114,0,0,1,0,0
0.08053518238825817,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
0.4172920356842284,-0.10579611857934282,-0.3139089364188837,-0.3490314148632223,-0.04119313585330604,-0.03629493556119707,-0.12202975056822062,-0.048266201261339,0.6016290352107074,0.628764118480339,1,0,0,0,0
-0.17416305951165856,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041086149457219306,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
-0.4242348515109076,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04114328164832685,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6105309758294402,0,0,1,0,0
0.7708502070405182,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04104648443281981,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6109073357786055,0,1,0,0,0
0.03828838987426625,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04131031142997246,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,0.1282217154039266,-0.8285844680289007,0,0,1,0,0
0.5137778658494693,-0.30641839019303063,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288699697160417,0,0,0,1,0
1.2754984922580874,0.04951578555917596,-0.3139089364188837,1.927297852811977,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
-0.3096084677877854,0.3892550448114686,2.5057996534047238,-0.3490314148632223,-0.04134087897171153,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,1,0,0,0,0
-0.11633243575331227,-0.3964196474630441,-0.3139089364188837,1.7451915113979612,-0.041264460117363864,-0.036345325274205455,-0.1261691821981002,-0.05025701162174101,0.980354891056132,0.6288699697160417,0,0,0,0,1
0.05216773957626936,-0.3529677130288488,-0.3139089364188837,-0.3490314148632223,-0.041215333710997504,-0.036332603936823006,-0.12478937165480701,-0.049261606441540005,0.980354891056132,0.6234752989106052,1,0,0,0,0
-0.004628020388506526,1.1781156222990792,2.5057996534047238,-0.3490314148632223,-0.04134087897171153,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,1,0,0,0,0
0.12625181232775087,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
1.046245724811843,-0.39606566021714434,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
0.5709388718590348,5.320562870629521,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
0.8837112348804909,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.0411152614017327,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.611374578101859,0,0,1,0,0
0.0931970452742961,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
-2.2907030147263345,-0.3982780805040178,-0.3139089364188837,5.068632242203752,-0.04133651218003452,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,-0.06114121251878572,0.6288705043182422,1,0,0,0,0
-0.3290882568432284,-0.2527893224392173,2.5057996534047238,-0.3490314148632223,-0.04133360098558318,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,0,0,0,1,0
0.8130969995545101,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04106322380091501,-0.036268336401215594,-0.12478937165480701,-0.051252416801942015,0.8856734270947758,0.6287924523969665,0,0,1,0,0
0.40694339774852434,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041098158134331084,-0.03615566169868537,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6183003496095818,0,1,0,0,0
0.6595719120613003,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04133214538835751,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-0.06114121251878572,-1.6672283050379673,0,0,1,0,0
-0.45491551927323026,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041065407196753514,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6261723670122231,0,1,0,0,0
-2.552767051862841,-0.39836657731549274,-1.595594659065978,-0.3490314148632223,-0.03887655286865251,-0.03637704601157466,0.035268651367203446,-0.054238632342545036,-1.954770491745909,0.5650748199237161,0,0,0,0,1
0.7374910682830721,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041053762418948155,-0.03624983263775022,-0.12202975056822062,-0.049261606441540005,0.980354891056132,-1.6672283050379673,0,0,1,0,0
0.6179947372960892,-0.2880110534062432,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288699697160417,0,0,0,1,0
0.7286034145265262,-0.10579611857934282,-0.3139089364188837,-0.3490314148632223,-0.04119313585330604,-0.03629493556119707,-0.12202975056822062,-0.048266201261339,0.6016290352107074,0.628764118480339,1,0,0,0,0
0.10427617529957929,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
0.7913039855487333,-0.006060212047086031,-0.3139089364188837,-0.3490314148632223,-0.04132923419390617,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,0,1
0.4558254934095265,-0.39367624630732095,2.5057996534047238,-0.3490314148632223,-0.041297211054941434,-0.03637704601157466,-0.1289288032846866,-0.054238632342545036,-1.954770491745909,0.6261718324100226,1,0,0,0,0
0.9890238444614794,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.041081054866929465,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6259585261320156,0,0,1,0,0
-0.41607768984394083,-0.3964196474630441,-0.3139089364188837,1.7451915113979612,-0.04128338288129757,-0.03634995121507179,-0.1275489927413934,-0.051252416801942015,0.8856734270947758,0.6288705043182422,0,0,0,0,1
0.5117690126031268,1.0795301743159966,2.5057996534047238,-0.3490314148632223,-0.04134087897171153,-0.03637704601157466,-0.13030861382797979,-0.054238632342545036,-1.954770491745909,-1.6672283050379673,1,0,0,0,0
0.805792078658719,-0.39128683239749756,-0.3139089364188837,-0.18968836612595835,-0.04111125850936211,-0.0362597453681781,-0.12478937165480701,-0.05025701162174101,0.6016290352107074,0.6261729016144236,0,1,0,0,0
1.3722278197865214,-0.23349701753768048,-0.3139089364188837,-0.3490314148632223,-0.04133505658280885,-0.03637043752462275,-0.13030861382797979,-0.053243227162344024,0.1282217154039266,0.6288705043182422,0,0,0,1,0
